Donation Indicator,Donation Frequency,Average Donation,Digital Engagement Score,Last Donation Recency,Donation Amount Predicted,Wealth Index,Event Participation,DonorID,axio_segment_number
True,7,60.77,62,2,68.93,75,Medium,5680,1
True,14,64.99,68,1,81.48,56,High,5681,1
True,6,54.29,75,3,50.65,38,Medium,5682,1
True,8,55.77,82,4,95.96,63,Medium,5683,1
True,7,65.57,84,6,127.73,57,High,5684,1
True,6,81.57,69,3,148.84,56,High,5685,1
True,10,73.31,79,6,70.75,65,Medium,5686,1
True,10,61.5,62,3,89.74,18,High,5687,1
True,10,68.53,97,4,68.89,81,High,5688,1
True,10,75.89,70,1,70.76,96,Medium,5689,1
True,6,75.62,68,2,52.2,75,High,5690,1
True,4,51.35,75,3,50.93,32,Low,5691,1
True,10,64.37,75,3,51.37,76,Medium,5692,1
True,15,62.98,99,6,66.15,99,High,5693,1
True,8,69.59,95,3,50.73,14,High,5694,1
True,7,57.3,92,1,150.36,77,High,5695,1
True,6,75.46,90,4,64.19,84,Medium,5696,1
True,14,95.24,75,3,70.11,96,High,5697,1
True,10,82.43,84,1,225.7,90,Medium,5698,1
True,9,81.27,61,0,129.94,43,High,5699,1
True,7,51.47,81,2,95.12,64,High,5700,1
True,5,82.56,98,1,51.28,48,High,5701,1
True,6,61.74,92,1,59.47,76,High,5702,1
True,5,53.19,93,3,68.69,47,Medium,5703,1
True,3,57.61,68,2,83.75,36,Medium,5704,1
True,9,79.04,99,1,57.8,92,High,5705,1
True,6,78.17,64,1,63.63,80,High,5706,1
True,4,98.93,85,3,121.35,25,Low,5707,1
True,10,85.09,86,2,110.44,61,High,5708,1
True,10,74.02,61,0,69.46,31,High,5709,1
True,6,64.33,88,2,69.4,5,Medium,5710,1
True,10,87.9,90,1,118.9,48,High,5711,1
True,6,88.82,95,2,74.86,31,High,5712,1
True,5,56.16,85,0,68.59,97,Medium,5713,1
True,6,93.72,67,2,100.88,24,Medium,5714,1
True,7,95.14,97,2,98.14,78,High,5715,1
True,6,72.11,85,3,85.04,60,High,5716,1
True,6,58.17,77,1,55.25,91,Medium,5717,1
True,10,89.35,86,1,54.22,7,Medium,5718,1
True,8,51.52,60,2,78.79,18,High,5719,1
True,6,69.25,98,4,87.72,94,Medium,5720,1
True,8,58.66,100,1,67.33,33,High,5721,1
True,11,52.81,83,2,54.4,30,High,5722,1
True,10,76.66,71,5,68.45,44,Medium,5723,1
True,5,57.53,94,3,62.4,25,Medium,5724,1
True,6,70.62,89,5,51.86,1,Medium,5725,1
True,9,62.08,83,5,53.64,83,High,5726,1
True,9,66.68,67,3,83.64,19,High,5727,1
True,8,65.25,97,2,54.73,36,High,5728,1
True,8,90.24,82,6,68.94,19,High,5729,1
True,7,71.93,77,1,84.18,46,Medium,5730,1
True,9,78.93,66,6,230.04,89,High,5731,1
True,10,77.28,64,2,80.88,19,High,5732,1
True,10,55.7,70,3,130.21,96,Medium,5733,1
True,7,98.04,77,2,83.26,83,Medium,5734,1
True,4,77.63,62,1,137.44,80,Low,5735,1
True,8,90.28,73,3,145.55,67,High,5736,1
True,4,64.35,72,1,146.01,32,Low,5737,1
True,10,50.51,68,3,72.44,79,Medium,5738,1
True,8,78.41,91,2,76.87,16,Medium,5739,1
True,14,94.19,67,5,74.52,44,High,5740,1
True,9,56.91,94,2,67.28,98,High,5741,1
True,5,55.17,71,1,51.22,17,Low,5742,1
True,11,64.98,98,2,64.86,22,High,5743,1
True,10,85.95,73,2,53.29,78,High,5744,1
True,7,52.9,64,2,71.26,68,High,5745,1
True,11,52.96,93,1,54.12,81,High,5746,1
True,9,75.59,82,4,78.66,19,High,5747,1
True,7,70.14,77,6,197.0,58,High,5748,1
True,12,86.94,71,2,113.47,81,High,5749,1
True,6,88.02,75,3,83.67,28,High,5750,1
True,14,76.67,66,0,73.37,8,High,5751,1
True,6,53.49,66,3,111.78,7,Medium,5752,1
True,7,66.66,73,2,83.67,35,High,5753,1
True,9,79.23,76,3,69.68,79,Medium,5754,1
True,6,60.24,62,2,132.58,3,Medium,5755,1
True,4,51.88,84,2,56.72,23,Low,5756,1
True,6,80.47,66,6,100.82,43,Medium,5757,1
True,7,89.31,63,3,52.77,85,Medium,5758,1
True,10,94.69,95,2,52.2,99,Medium,5759,1
True,3,58.28,87,3,91.22,73,Medium,5760,1
True,4,82.41,80,2,51.05,53,Medium,5761,1
True,9,57.45,99,5,121.79,68,High,5762,1
True,10,78.85,100,3,61.69,4,High,5763,1
True,5,63.09,94,3,141.7,37,Low,5764,1
True,7,71.93,69,4,81.14,72,High,5765,1
True,12,76.81,81,1,68.82,29,High,5766,1
True,8,57.71,87,2,56.98,52,High,5767,1
True,9,62.92,63,0,153.79,6,High,5768,1
True,7,67.99,68,1,61.38,33,Medium,5769,1
True,10,96.7,62,1,50.8,68,Medium,5770,1
True,13,54.19,92,4,88.83,37,High,5771,1
True,10,51.96,92,3,101.51,0,Medium,5772,1
True,5,54.77,73,6,126.23,99,Low,5773,1
True,10,71.12,85,1,59.09,19,Medium,5774,1
True,12,55.6,77,6,156.54,25,High,5775,1
True,8,61.6,63,2,70.18,15,Medium,5776,1
True,8,79.81,85,3,51.91,51,Medium,5777,1
True,3,72.05,86,5,70.65,91,Low,5778,1
True,6,75.87,61,6,69.38,57,Medium,5779,1
True,10,58.15,77,5,149.99,48,Medium,5780,1
True,7,64.8,86,0,89.84,26,Medium,5781,1
True,7,69.55,63,2,52.47,72,High,5782,1
True,6,60.5,94,3,55.52,49,Medium,5783,1
True,10,56.12,80,5,84.26,52,High,5784,1
True,10,80.47,65,5,62.94,19,Medium,5785,1
True,9,69.39,94,2,151.54,4,Medium,5786,1
True,13,54.08,73,3,81.17,16,High,5787,1
True,12,84.41,80,1,109.39,3,High,5788,1
True,8,74.88,95,5,75.53,88,High,5789,1
True,10,68.51,69,3,79.61,38,High,5790,1
True,10,74.94,95,1,138.42,81,Medium,5791,1
True,8,54.38,64,2,62.75,62,Medium,5792,1
True,6,61.46,91,2,78.05,76,Medium,5793,1
True,8,56.7,61,3,87.9,91,High,5794,1
True,6,55.52,72,2,99.04,85,High,5795,1
True,9,98.19,71,1,58.04,2,High,5796,1
True,3,92.16,89,0,51.8,19,Low,5797,1
True,8,54.17,75,5,60.85,13,High,5798,1
True,4,51.06,68,1,127.82,1,Medium,5799,1
True,6,65.9,79,1,71.39,26,Medium,5800,1
True,9,53.99,71,2,169.84,25,Medium,5801,1
True,7,70.51,100,1,55.85,91,Medium,5802,1
True,12,57.34,100,4,67.32,21,High,5803,1
True,4,66.58,85,2,119.99,26,Medium,5804,1
True,6,80.83,73,3,51.86,36,Medium,5805,1
True,11,58.46,87,2,95.98,71,High,5806,1
True,15,66.45,85,4,79.05,36,High,5807,1
True,6,81.03,88,1,97.46,69,High,5808,1
True,9,62.01,96,3,158.36,8,High,5809,1
True,6,61.44,65,1,158.83,90,High,5810,1
True,9,59.0,64,1,101.39,30,Medium,5811,1
True,10,81.15,90,3,65.32,0,High,5812,1
True,11,92.36,61,1,157.19,29,High,5813,1
True,9,94.21,94,1,123.29,23,Medium,5814,1
True,9,76.35,63,1,63.72,85,High,5815,1
True,6,93.48,78,2,165.77,39,High,5816,1
True,8,50.05,63,3,58.32,8,High,5817,1
True,10,56.98,74,3,56.63,37,High,5818,1
True,12,51.97,64,1,64.59,44,High,5819,1
True,6,78.17,69,1,192.88,18,Medium,5820,1
True,10,58.32,82,2,65.21,74,High,5821,1
True,5,50.2,67,5,104.01,46,Low,5822,1
True,10,88.96,69,5,119.02,98,High,5823,1
True,6,93.64,96,4,68.83,30,Medium,5824,1
True,9,90.01,63,0,96.58,47,Medium,5825,1
True,4,80.62,88,2,85.49,99,Medium,5826,1
True,6,86.86,85,1,52.34,68,High,5827,1
True,7,66.0,73,1,127.53,2,High,5828,1
True,8,96.71,89,2,106.27,40,High,5829,1
True,6,51.86,72,5,54.14,21,High,5830,1
True,10,58.89,61,4,58.18,66,High,5831,1
True,8,93.25,85,3,50.65,27,Medium,5832,1
True,6,80.61,61,4,146.03,57,High,5833,1
True,8,75.01,81,0,116.17,86,Medium,5834,1
True,12,62.4,76,4,132.58,57,High,5835,1
True,3,55.84,90,3,116.23,70,Medium,5836,1
True,6,73.79,71,0,52.32,90,Medium,5837,1
True,9,89.34,71,2,54.61,63,Medium,5838,1
True,6,59.57,99,1,138.41,35,Medium,5839,1
True,9,65.86,71,1,86.8,92,Medium,5840,1
True,9,56.89,82,2,90.87,25,High,5841,1
True,10,76.24,86,4,73.75,97,High,5842,1
True,7,91.17,68,4,127.86,0,High,5843,1
True,4,85.24,65,1,97.87,19,Medium,5844,1
True,11,51.73,100,4,113.29,6,High,5845,1
True,7,65.68,93,6,54.97,17,Medium,5846,1
True,7,61.84,87,2,65.43,44,High,5847,1
True,3,64.21,77,5,188.17,41,Medium,5848,1
True,8,80.54,98,4,68.07,85,High,5849,1
True,10,61.46,65,6,122.26,84,Medium,5850,1
True,11,67.39,62,3,125.17,68,High,5851,1
True,10,95.75,96,4,170.76,20,Medium,5852,1
True,5,59.98,71,1,120.73,33,High,5853,1
True,8,57.24,73,4,103.87,27,Medium,5854,1
True,6,59.9,96,5,103.16,57,Medium,5855,1
True,10,79.54,69,4,68.59,77,Medium,5856,1
True,11,58.3,97,1,128.43,20,High,5857,1
True,8,75.14,80,2,115.67,55,Medium,5858,1
True,11,52.34,88,3,90.52,56,High,5859,1
True,8,88.61,75,2,76.71,5,High,5860,1
True,11,82.93,68,2,94.1,90,High,5861,1
True,7,52.27,82,4,66.82,48,Medium,5862,1
True,10,78.37,86,3,74.03,4,Medium,5863,1
True,9,68.95,91,1,177.52,8,High,5864,1
True,12,57.16,84,1,84.53,44,High,5865,1
True,10,87.45,62,1,72.74,85,High,5866,1
True,8,65.03,66,2,68.87,73,Medium,5867,1
True,8,50.49,99,2,66.37,1,Medium,5868,1
True,11,79.93,86,1,102.57,97,High,5869,1
True,5,74.66,60,2,63.88,52,Medium,5870,1
True,7,72.68,80,2,57.05,6,Medium,5871,1
True,6,94.28,87,4,55.04,11,High,5872,1
True,8,58.42,100,2,163.56,43,Medium,5873,1
True,6,81.0,94,6,82.83,35,High,5874,1
True,13,54.36,67,2,94.25,77,High,5875,1
True,9,72.91,85,2,78.8,82,High,5876,1
True,5,91.62,82,5,110.42,54,Low,5877,1
True,10,53.09,87,3,79.34,54,High,5878,1
True,11,80.16,63,1,126.07,84,High,5879,1
True,6,80.22,81,2,88.51,64,High,5880,1
True,9,73.41,80,2,82.34,67,High,5881,1
True,10,81.7,65,1,82.11,26,Medium,5882,1
True,8,96.01,70,1,154.95,1,Medium,5883,1
True,6,63.41,63,1,54.3,83,Medium,5884,1
True,17,93.56,64,3,193.15,75,High,5885,1
True,7,85.44,86,0,58.28,71,High,5886,1
True,6,97.63,63,2,69.24,71,Medium,5887,1
True,13,83.16,62,1,197.09,25,High,5888,1
True,7,55.15,95,1,106.5,3,High,5889,1
True,12,92.49,100,1,61.09,42,High,5890,1
True,6,53.62,73,3,145.67,12,Medium,5891,1
True,10,77.26,72,2,90.91,7,Medium,5892,1
True,7,56.73,71,2,55.05,89,Medium,5893,1
True,10,64.35,91,1,99.25,4,Medium,5894,1
True,10,99.0,67,1,127.34,59,High,5895,1
True,8,92.62,87,5,88.39,42,High,5896,1
True,5,77.57,71,4,67.89,42,Medium,5897,1
True,10,69.3,91,5,72.6,44,Medium,5898,1
True,8,51.31,100,6,101.32,48,Medium,5899,1
True,11,91.35,79,3,63.19,25,High,5900,1
True,12,52.7,97,4,69.74,22,High,5901,1
True,7,67.52,63,3,58.83,96,High,5902,1
True,7,50.09,74,2,123.08,99,Medium,5903,1
True,6,50.16,82,0,95.26,19,High,5904,1
True,11,55.96,89,3,61.84,9,High,5905,1
True,11,52.49,92,5,99.7,10,High,5906,1
True,8,63.58,73,2,66.69,88,Medium,5907,1
True,4,73.86,72,2,97.37,6,Medium,5908,1
True,10,56.37,93,2,127.84,56,High,5909,1
True,3,74.35,90,3,67.93,95,Medium,5910,1
True,4,56.16,91,2,67.74,1,Medium,5911,1
True,4,69.04,83,3,72.72,68,Low,5912,1
True,10,61.44,65,1,67.13,35,Medium,5913,1
True,11,87.59,78,2,70.71,46,High,5914,1
True,9,73.96,81,0,53.71,48,Medium,5915,1
True,6,71.96,100,5,50.29,53,Medium,5916,1
True,5,80.17,60,4,61.41,80,High,5917,1
True,6,81.78,60,3,75.79,28,High,5918,1
True,3,94.29,66,4,115.91,28,Medium,5919,1
True,6,96.12,81,3,74.5,94,High,5920,1
True,6,61.26,98,0,88.79,32,Medium,5921,1
True,4,54.1,60,0,128.23,22,Low,5922,1
True,10,57.21,68,1,74.82,40,Medium,5923,1
True,10,94.03,95,6,104.13,95,High,5924,1
True,10,65.23,77,2,84.26,73,High,5925,1
True,5,50.99,73,1,74.72,25,Medium,5926,1
True,11,74.34,69,4,70.43,92,High,5927,1
True,9,56.67,68,5,62.5,67,Medium,5928,1
True,12,61.98,62,2,87.08,18,High,5929,1
True,6,67.23,78,4,108.64,19,Medium,5930,1
True,7,53.44,87,3,56.28,65,High,5931,1
True,7,53.8,95,4,99.03,53,High,5932,1
True,6,84.56,77,1,79.93,50,High,5933,1
True,10,50.76,70,4,74.73,25,Medium,5934,1
True,8,61.2,89,3,122.9,87,Medium,5935,1
True,7,81.57,85,4,108.85,74,High,5936,1
True,7,94.88,78,3,104.9,20,High,5937,1
True,7,81.59,77,2,85.63,84,High,5938,1
True,8,81.57,99,3,91.97,70,Medium,5939,1
True,5,91.73,96,1,53.16,46,Low,5940,1
True,14,73.16,89,5,69.96,99,High,5941,1
True,10,85.62,93,5,143.66,72,High,5942,1
True,6,76.39,68,2,70.67,74,High,5943,1
True,9,83.71,78,1,282.54,88,Medium,5944,1
True,9,54.14,78,1,56.17,95,High,5945,1
True,7,74.1,70,3,74.73,38,Medium,5946,1
True,9,82.03,73,4,85.79,89,Medium,5947,1
True,7,59.39,72,2,90.85,51,High,5948,1
True,12,78.47,97,5,78.23,0,High,5949,1
True,6,75.97,81,1,56.96,47,Medium,5950,1
True,6,82.67,99,2,69.2,24,High,5951,1
True,4,52.9,76,6,63.2,27,Medium,5952,1
True,6,79.35,76,3,178.34,56,High,5953,1
True,5,56.83,60,1,58.43,34,Medium,5954,1
True,7,74.07,63,0,78.57,13,High,5955,1
True,16,77.8,89,2,100.96,14,High,5956,1
True,6,54.01,94,6,150.69,82,High,5957,1
True,11,55.44,91,1,112.86,73,High,5958,1
True,9,83.61,61,2,177.71,82,High,5959,1
True,11,50.78,72,1,81.66,98,High,5960,1
True,10,75.81,82,2,95.72,80,High,5961,1
True,6,53.97,73,6,73.02,93,Medium,5962,1
True,9,95.25,81,2,83.5,90,High,5963,1
True,11,96.65,91,6,69.64,28,High,5964,1
True,6,73.6,94,4,50.56,83,Medium,5965,1
True,6,90.92,77,2,74.79,57,High,5966,1
True,14,77.39,79,0,87.03,4,High,5967,1
True,8,67.89,81,3,124.75,19,High,5968,1
True,10,76.61,94,0,62.68,78,High,5969,1
True,9,57.22,76,4,70.47,7,Medium,5970,1
True,8,52.12,89,3,130.99,32,Medium,5971,1
True,10,65.98,61,2,68.71,26,High,5972,1
True,5,86.27,83,4,56.89,46,High,5973,1
True,6,92.42,82,5,147.09,25,High,5974,1
True,10,84.53,88,2,67.62,34,High,5975,1
True,10,67.34,90,3,103.26,93,Medium,5976,1
True,6,79.33,92,4,61.12,65,Medium,5977,1
True,7,98.98,95,3,78.76,1,High,5978,1
True,14,81.14,92,5,77.88,81,High,5979,1
True,6,70.72,83,2,106.57,75,High,5980,1
True,3,57.74,92,2,115.61,66,Low,5981,1
True,15,56.88,74,2,59.44,55,High,5982,1
True,10,98.25,74,4,137.7,26,Medium,5983,1
True,9,60.4,72,3,74.41,0,High,5984,1
True,5,71.35,64,6,112.05,23,High,5985,1
True,7,83.13,96,4,84.84,74,High,5986,1
True,3,79.78,100,3,51.64,19,Medium,5987,1
True,10,62.55,61,2,92.68,33,High,5988,1
True,6,62.0,94,2,87.3,28,Medium,5989,1
True,10,57.12,98,1,172.18,49,High,5990,1
True,7,82.34,100,4,73.94,70,High,5991,1
True,8,92.62,74,2,83.55,52,Medium,5992,1
True,10,58.3,80,3,73.71,97,Medium,5993,1
True,6,72.18,91,3,64.61,4,Medium,5994,1
True,3,84.46,99,0,53.25,76,Medium,5995,1
True,7,79.72,78,3,89.88,9,High,5996,1
True,6,78.35,76,1,65.76,100,High,5997,1
True,6,77.46,76,2,121.02,86,Medium,5998,1
True,9,78.41,60,4,65.32,25,High,5999,1
True,9,54.51,82,1,73.72,61,Medium,6000,1
True,10,65.62,82,3,73.29,19,Medium,6001,1
True,11,51.04,67,1,80.6,62,High,6002,1
True,11,53.68,61,5,113.37,8,High,6003,1
True,10,73.78,96,2,116.23,76,Medium,6004,1
True,9,81.1,64,4,66.85,85,Medium,6005,1
True,7,62.04,86,4,55.41,45,Medium,6006,1
True,9,59.52,72,5,97.27,42,Medium,6007,1
True,11,67.53,98,3,56.24,2,High,6008,1
True,5,67.93,95,3,68.24,86,Low,6009,1
True,8,51.91,93,0,102.95,26,High,6010,1
True,11,54.07,63,2,67.21,30,High,6011,1
True,7,77.81,83,2,65.94,56,High,6012,1
True,9,58.57,63,1,80.67,62,Medium,6013,1
True,9,58.14,93,1,93.59,89,Medium,6014,1
True,12,91.47,89,1,160.98,22,High,6015,1
True,11,62.5,76,4,86.13,83,High,6016,1
True,6,69.89,91,5,74.57,27,Medium,6017,1
True,9,85.06,66,6,175.6,35,High,6018,1
True,10,62.57,70,4,83.58,85,High,6019,1
True,6,67.55,88,3,179.82,57,High,6020,1
True,9,53.34,100,4,148.75,63,Medium,6021,1
True,6,69.45,77,2,57.12,0,High,6022,1
True,6,86.94,89,6,58.91,49,High,6023,1
True,9,51.18,64,3,66.53,8,High,6024,1
True,15,89.86,64,2,185.93,94,High,6025,1
True,7,74.27,71,2,117.13,32,Medium,6026,1
True,9,96.61,60,0,194.67,57,Medium,6027,1
True,10,66.18,60,6,95.5,98,Medium,6028,1
True,6,88.74,73,3,114.51,4,High,6029,1
True,5,54.1,75,0,70.82,57,High,6030,1
True,10,79.79,88,2,64.01,77,Medium,6031,1
True,11,52.66,63,6,55.22,60,High,6032,1
True,6,94.52,98,1,132.63,26,Medium,6033,1
True,4,93.53,73,4,80.04,76,Medium,6034,1
True,9,57.93,83,4,74.1,92,High,6035,1
True,6,79.11,100,4,100.17,10,High,6036,1
True,10,92.71,93,5,96.35,10,Medium,6037,1
True,4,71.98,68,2,82.21,7,Low,6038,1
True,8,80.08,89,3,63.63,69,High,6039,1
True,6,72.3,65,3,96.88,60,Medium,6040,1
True,8,59.43,92,3,97.62,4,Medium,6041,1
True,12,61.83,60,3,55.81,81,High,6042,1
True,5,76.28,91,1,152.35,43,High,6043,1
True,10,73.76,68,6,129.05,32,Medium,6044,1
True,6,83.05,73,2,66.74,63,Medium,6045,1
True,6,56.79,90,1,56.85,67,Medium,6046,1
True,8,79.3,63,0,112.27,81,Medium,6047,1
True,14,78.19,83,6,52.91,14,High,6048,1
True,7,86.57,82,2,82.22,48,Medium,6049,1
True,9,81.52,77,2,63.02,86,Medium,6050,1
True,6,51.9,64,2,64.03,85,High,6051,1
True,6,91.81,65,1,95.71,76,Medium,6052,1
True,9,59.79,96,5,148.97,12,Medium,6053,1
True,5,90.8,74,4,130.19,39,High,6054,1
True,8,52.87,73,1,136.48,64,High,6055,1
True,10,71.22,96,3,56.27,51,High,6056,1
True,4,66.9,64,3,116.31,19,Low,6057,1
True,10,89.64,83,1,76.21,35,High,6058,1
True,6,50.96,83,5,57.96,4,Medium,6059,1
True,17,89.25,74,2,76.33,15,High,6060,1
True,6,51.65,87,2,80.24,52,Medium,6061,1
True,6,86.73,95,2,65.2,95,High,6062,1
True,10,50.98,63,1,188.23,61,High,6063,1
True,6,63.17,71,3,54.47,51,High,6064,1
True,8,80.23,68,2,192.45,3,High,6065,1
True,11,57.82,60,1,185.9,6,High,6066,1
True,9,64.36,84,1,51.25,98,High,6067,1
True,7,64.66,65,4,68.26,67,Medium,6068,1
True,6,77.12,77,3,87.21,62,Medium,6069,1
True,11,92.11,63,3,103.77,92,High,6070,1
True,8,97.92,100,1,59.05,54,High,6071,1
True,3,70.19,94,3,86.6,42,Low,6072,1
True,4,84.34,94,4,169.64,34,Medium,6073,1
True,9,89.8,92,1,92.23,49,Medium,6074,1
True,6,74.76,64,4,114.42,27,Medium,6075,1
True,7,63.62,77,2,110.4,98,Medium,6076,1
True,8,87.6,91,0,153.0,35,Medium,6077,1
True,10,94.17,79,6,75.8,6,Medium,6078,1
True,10,52.22,82,5,96.83,65,High,6079,1
True,12,55.66,66,3,154.23,67,High,6080,1
True,6,81.56,61,5,50.21,93,Medium,6081,1
True,14,83.65,71,1,119.31,27,High,6082,1
True,4,50.74,62,4,250.1,74,Low,6083,1
True,8,82.72,62,4,89.52,3,High,6084,1
True,10,77.39,83,1,50.28,26,Medium,6085,1
True,9,79.62,62,5,114.96,81,Medium,6086,1
True,11,71.15,88,1,96.43,70,High,6087,1
True,9,88.48,70,1,79.44,14,High,6088,1
True,9,59.76,82,3,87.28,57,Medium,6089,1
True,10,80.58,93,2,54.19,72,High,6090,1
True,10,71.35,65,1,59.17,59,High,6091,1
True,6,57.03,71,1,73.81,95,Medium,6092,1
True,7,53.46,77,4,58.27,67,Medium,6093,1
True,4,97.53,85,3,80.84,5,Medium,6094,1
True,9,51.86,86,1,63.63,5,Medium,6095,1
True,8,93.86,77,3,66.8,86,Medium,6096,1
True,10,71.93,91,4,52.51,52,High,6097,1
True,12,62.23,66,3,121.95,46,High,6098,1
True,9,97.17,100,2,55.44,3,High,6099,1
True,7,64.75,91,5,138.42,6,High,6100,1
True,10,53.18,79,5,122.46,74,Medium,6101,1
True,8,57.3,96,1,124.17,54,Medium,6102,1
True,8,85.6,90,2,75.27,38,Medium,6103,1
True,9,98.31,83,1,78.48,94,High,6104,1
True,7,72.42,88,3,82.09,0,Medium,6105,1
True,6,90.88,91,2,84.41,31,Medium,6106,1
True,10,72.02,86,1,106.59,82,High,6107,1
True,11,60.06,67,3,64.81,65,High,6108,1
True,6,85.67,61,3,83.44,15,Medium,6109,1
True,8,66.81,100,4,152.95,53,High,6110,1
True,9,71.17,65,4,94.8,48,High,6111,1
True,6,62.86,63,2,59.36,82,High,6112,1
True,5,84.02,97,3,83.03,45,Low,6113,1
True,7,79.0,97,1,61.01,28,Medium,6114,1
True,13,57.61,63,2,182.19,76,High,6115,1
True,12,53.09,93,2,76.21,32,High,6116,1
True,10,61.88,82,3,65.0,14,Medium,6117,1
True,9,88.36,70,1,80.47,0,Medium,6118,1
True,6,56.59,63,4,86.73,91,Medium,6119,1
True,6,79.05,60,1,71.12,94,High,6120,1
True,11,83.87,89,2,55.1,89,High,6121,1
True,12,57.54,67,4,59.77,46,High,6122,1
True,7,52.21,83,0,69.16,85,Medium,6123,1
True,12,77.5,90,4,68.38,99,High,6124,1
True,12,77.26,67,5,92.21,74,High,6125,1
True,10,67.97,86,0,91.59,15,High,6126,1
True,9,66.56,96,4,103.81,96,High,6127,1
True,12,64.38,61,1,85.43,73,High,6128,1
True,7,62.7,98,3,50.34,31,Medium,6129,1
True,13,61.12,62,3,76.8,69,High,6130,1
True,7,87.29,78,6,55.26,58,Medium,6131,1
True,15,71.48,79,4,65.14,18,High,6132,1
True,3,63.32,63,1,154.77,68,Medium,6133,1
True,5,85.9,92,1,60.24,82,High,6134,1
True,5,50.94,96,3,63.58,21,High,6135,1
True,14,85.0,77,2,75.02,41,High,6136,1
True,5,54.06,89,2,86.15,27,High,6137,1
True,8,55.94,68,2,105.52,6,High,6138,1
True,7,76.9,86,4,62.31,72,High,6139,1
True,8,61.77,70,1,52.9,48,High,6140,1
True,10,52.64,70,4,51.68,40,High,6141,1
True,6,86.62,83,3,102.91,8,High,6142,1
True,6,65.48,91,2,76.11,16,High,6143,1
True,6,89.41,80,3,67.64,17,High,6144,1
True,8,53.43,92,2,91.08,97,Medium,6145,1
True,3,87.98,77,4,92.76,59,Low,6146,1
True,9,77.14,71,4,68.87,38,High,6147,1
True,10,75.1,88,2,51.74,67,High,6148,1
True,8,62.23,69,4,81.67,41,Medium,6149,1
True,8,69.74,95,5,195.49,9,High,6150,1
True,9,90.48,66,3,83.21,34,Medium,6151,1
True,8,92.83,66,1,62.63,64,Medium,6152,1
True,9,50.04,90,5,159.28,11,High,6153,1
True,6,82.06,61,1,62.14,80,Medium,6154,1
True,10,55.66,78,1,62.41,99,Medium,6155,1
True,10,67.46,65,1,80.48,74,High,6156,1
True,6,58.88,93,1,60.15,27,Medium,6157,1
True,6,96.63,82,0,111.01,25,Medium,6158,1
True,6,59.59,98,1,59.92,28,High,6159,1
True,8,61.65,71,3,184.83,62,High,6160,1
True,10,61.05,76,3,77.27,35,Medium,6161,1
True,14,96.05,65,1,75.03,21,High,6162,1
True,6,77.35,84,2,50.3,93,High,6163,1
True,13,72.71,98,0,74.66,36,High,6164,1
True,13,55.98,64,3,131.93,24,High,6165,1
True,10,56.75,89,5,105.73,44,High,6166,1
True,7,69.08,72,4,102.41,45,Medium,6167,1
True,7,87.21,63,1,186.73,98,High,6168,1
True,11,70.62,76,2,74.93,34,High,6169,1
True,12,63.06,89,4,59.95,17,High,6170,1
True,10,81.89,77,1,53.55,56,High,6171,1
True,6,55.86,60,1,59.77,22,Medium,6172,1
True,8,93.05,89,4,93.8,30,High,6173,1
True,10,98.9,79,1,52.72,96,High,6174,1
True,10,89.96,70,1,161.14,9,High,6175,1
True,13,73.85,85,1,65.08,90,High,6176,1
True,10,81.72,88,3,57.49,9,Medium,6177,1
True,9,75.3,88,1,57.58,26,High,6178,1
True,6,50.4,62,1,59.23,63,Medium,6179,1
True,10,55.44,95,1,94.29,3,Medium,6180,1
True,8,64.98,87,2,57.09,36,Medium,6181,1
True,10,68.94,63,0,80.56,53,High,6182,1
True,10,61.68,71,1,51.87,86,High,6183,1
True,10,77.85,85,6,61.81,51,High,6184,1
True,10,58.23,64,1,224.13,62,Medium,6185,1
True,7,76.32,96,1,220.03,32,Medium,6186,1
True,10,73.81,75,2,76.62,87,High,6187,1
True,6,51.54,74,2,55.46,72,Medium,6188,1
True,11,62.78,85,3,50.43,5,High,6189,1
True,6,60.22,67,5,64.05,40,High,6190,1
True,6,84.74,80,2,60.51,84,Medium,6191,1
True,8,63.8,84,3,191.06,73,Medium,6192,1
True,5,84.66,92,0,72.1,80,Medium,6193,1
True,6,67.47,89,4,52.68,71,High,6194,1
True,8,95.57,62,6,104.47,18,High,6195,1
True,10,59.33,80,2,64.34,57,High,6196,1
True,6,79.34,67,0,143.97,60,Medium,6197,1
True,9,56.02,95,3,182.59,99,High,6198,1
True,10,77.58,93,1,53.63,57,High,6199,1
True,4,54.9,81,2,92.12,48,Low,6200,1
True,10,70.37,98,4,73.88,85,High,6201,1
True,9,57.97,98,3,108.16,35,Medium,6202,1
True,6,70.28,86,4,201.85,33,Medium,6203,1
True,4,76.42,90,3,86.48,67,Medium,6204,1
True,4,62.96,90,1,80.01,26,Medium,6205,1
True,10,57.16,75,3,79.73,61,Medium,6206,1
True,8,88.13,93,3,76.8,88,Medium,6207,1
True,5,57.56,77,5,56.61,38,High,6208,1
True,9,50.87,81,2,186.03,52,Medium,6209,1
True,11,72.54,100,1,151.04,99,High,6210,1
True,7,56.17,89,4,88.78,82,High,6211,1
True,6,68.6,82,1,58.76,59,High,6212,1
True,10,55.71,96,3,73.61,13,Medium,6213,1
True,10,53.29,71,2,54.63,48,Medium,6214,1
True,6,76.2,76,2,61.02,72,High,6215,1
True,12,58.48,98,2,94.88,65,High,6216,1
True,9,65.24,60,4,95.41,49,Medium,6217,1
